camera,segment,kind,frame,eye_px,nme,max_px
lfw,all,rgb,rgb/Kim_Jin-sun_0001.ppm,53.3,7.228e-7,0.0001
lfw,all,rgb,rgb/Kim_Jin-sun_0002.ppm,55.1,7.331e-7,0.0002
lfw,all,rgb,rgb/Kim_Jong-Il_0001.ppm,50.7,8.185e-7,0.0001
lfw,all,rgb,rgb/Kim_Jong-Il_0002.ppm,57.7,7.201e-7,0.0001
lfw,all,rgb,rgb/Kim_Jong-Il_0003.ppm,58.1,6.950e-7,0.0002
lfw,all,rgb,rgb/Kim_Jong-Il_0004.ppm,61.0,7.236e-7,0.0002
lfw,all,rgb,rgb/Kim_Ryong-sung_0001.ppm,56.6,7.234e-7,0.0001
lfw,all,rgb,rgb/Kim_Ryong-sung_0002.ppm,53.4,7.940e-7,0.0001
lfw,all,rgb,rgb/Kim_Ryong-sung_0003.ppm,57.9,6.745e-7,0.0001
lfw,all,rgb,rgb/Kim_Ryong-sung_0004.ppm,48.2,8.806e-7,0.0001
lfw,all,rgb,rgb/Kim_Ryong-sung_0005.ppm,55.1,6.963e-7,0.0001
lfw,all,rgb,rgb/Kim_Ryong-sung_0006.ppm,50.2,7.842e-7,0.0002
lfw,all,rgb,rgb/Kim_Ryong-sung_0007.ppm,56.1,7.679e-7,0.0001
lfw,all,rgb,rgb/Kim_Ryong-sung_0008.ppm,52.9,8.329e-7,0.0001
lfw,all,rgb,rgb/Kim_Ryong-sung_0009.ppm,55.0,7.355e-7,0.0001
lfw,all,rgb,rgb/Kim_Ryong-sung_0010.ppm,54.3,7.461e-7,0.0001
lfw,all,rgb,rgb/Kim_Ryong-sung_0011.ppm,53.8,7.603e-7,0.0001
lfw,all,rgb,rgb/Kim_Su_Nam_0001.ppm,61.2,6.296e-7,0.0001
lfw,all,rgb,rgb/Kim_Weeks_0001.ppm,61.1,7.188e-7,0.0001
lfw,all,rgb,rgb/Kim_Yong-il_0001.ppm,50.2,7.498e-7,0.0001
lfw,all,rgb,rgb/Kim_Yong-il_0002.ppm,59.2,6.283e-7,0.0001
lfw,all,rgb,rgb/Kim_Yong-il_0003.ppm,50.1,7.792e-7,0.0002
lfw,all,rgb,rgb/Kim_Yun-kyu_0001.ppm,57.1,6.684e-7,0.0001
lfw,all,rgb,rgb/Kimberly_Bruckner_0001.ppm,55.9,7.853e-7,0.0002
lfw,all,rgb,rgb/Kimberly_Stewart_0001.ppm,63.0,6.973e-7,0.0001
lfw,all,rgb,rgb/Kimi_Raikkonen_0001.ppm,60.0,8.651e-7,0.0002
lfw,all,rgb,rgb/Kimi_Raikkonen_0002.ppm,66.3,7.439e-7,0.0002
lfw,all,rgb,rgb/Kimi_Raikkonen_0003.ppm,57.7,7.001e-7,0.0001
lfw,all,rgb,rgb/Kimora_Lee_0001.ppm,56.6,7.090e-7,0.0001
lfw,all,rgb,rgb/King_Abdullah_II_0001.ppm,58.5,7.362e-7,0.0002
lfw,all,rgb,rgb/King_Abdullah_II_0002.ppm,60.3,6.126e-7,0.0001
lfw,all,rgb,rgb/King_Abdullah_II_0003.ppm,52.6,8.389e-7,0.0001
lfw,all,rgb,rgb/King_Abdullah_II_0004.ppm,63.6,6.930e-7,0.0002
lfw,all,rgb,rgb/King_Abdullah_II_0005.ppm,55.5,7.690e-7,0.0001
lfw,all,rgb,rgb/King_Bhumibol_Adulyadej_0001.ppm,52.4,7.938e-7,0.0001
lfw,all,rgb,rgb/King_Gyanendra_0001.ppm,38.4,9.439e-7,0.0001
lfw,all,rgb,rgb/Kirby_Puckett_0001.ppm,67.5,6.039e-7,0.0001
lfw,all,rgb,rgb/Kirk_Doerger_0001.ppm,51.3,8.072e-7,0.0002
lfw,all,rgb,rgb/Kirk_Douglas_0001.ppm,56.9,7.325e-7,0.0002
lfw,all,rgb,rgb/Kirk_Ferentz_0001.ppm,72.4,7.801e-7,0.0002
lfw,all,rgb,rgb/Kirk_Ferentz_0002.ppm,56.0,6.934e-7,0.0001
lfw,all,rgb,rgb/Kirk_Franklin_0001.ppm,59.4,6.862e-7,0.0002
lfw,all,rgb,rgb/Kirk_Johnson_0001.ppm,62.4,7.360e-7,0.0002
lfw,all,rgb,rgb/Kirk_Johnson_0002.ppm,57.3,6.780e-7,0.0001
lfw,all,rgb,rgb/Kirk_Johnson_0003.ppm,52.6,7.376e-7,0.0001
lfw,all,rgb,rgb/Kirsten_Clark_0001.ppm,72.8,6.170e-7,0.0002
lfw,all,rgb,rgb/Kirsten_Dunst_0001.ppm,56.6,6.434e-7,0.0001
lfw,all,rgb,rgb/Kirsten_Gilham_0001.ppm,63.6,5.978e-7,0.0002
lfw,all,rgb,rgb/Kit_Bond_0001.ppm,58.6,6.682e-7,0.0001
lfw,all,rgb,rgb/Kitin_Munoz_0001.ppm,62.8,7.144e-7,0.0002
lfw,all,rgb,rgb/Kjell_Magne_Bondevik_0001.ppm,65.6,6.154e-7,0.0002
lfw,all,rgb,rgb/Kjell_Magne_Bondevik_0002.ppm,65.4,6.142e-7,0.0002
lfw,all,rgb,rgb/Kjell_Magne_Bondevik_0003.ppm,62.7,6.352e-7,0.0001
lfw,all,rgb,rgb/Klaus_Schwab_0001.ppm,49.3,6.729e-7,0.0001
lfw,all,rgb,rgb/Klaus_Zwickel_0001.ppm,59.9,7.540e-7,0.0002
lfw,all,rgb,rgb/Klaus_Zwickel_0002.ppm,53.2,8.576e-7,0.0001
lfw,all,rgb,rgb/Kobe_Bryant_0001.ppm,65.3,6.778e-7,0.0001
lfw,all,rgb,rgb/Kobe_Bryant_0002.ppm,62.8,7.528e-7,0.0002
lfw,all,rgb,rgb/Kobe_Bryant_0003.ppm,64.1,6.865e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0001.ppm,62.8,7.557e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0002.ppm,57.3,7.929e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0003.ppm,91.9,6.477e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0004.ppm,72.7,6.777e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0005.ppm,61.3,6.953e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0006.ppm,62.5,7.016e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0007.ppm,55.5,7.881e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0008.ppm,62.2,6.605e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0009.ppm,65.4,6.538e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0010.ppm,63.4,6.969e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0011.ppm,61.7,7.353e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0012.ppm,64.4,6.672e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0013.ppm,66.0,6.128e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0014.ppm,61.1,7.212e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0015.ppm,63.9,6.850e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0016.ppm,63.5,7.425e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0017.ppm,69.2,6.659e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0018.ppm,57.8,8.640e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0019.ppm,59.6,6.913e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0020.ppm,57.8,7.530e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0021.ppm,73.1,7.059e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0022.ppm,62.3,7.038e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0023.ppm,57.4,6.998e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0024.ppm,64.2,7.285e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0025.ppm,62.9,5.874e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0026.ppm,68.3,7.360e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0027.ppm,58.8,7.217e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0028.ppm,54.4,8.678e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0029.ppm,63.6,7.912e-7,0.0001
lfw,all,rgb,rgb/Kofi_Annan_0030.ppm,62.8,6.914e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0031.ppm,63.6,7.036e-7,0.0002
lfw,all,rgb,rgb/Kofi_Annan_0032.ppm,55.8,7.489e-7,0.0002
lfw,all,rgb,rgb/Koichi_Haraguchi_0001.ppm,44.6,8.735e-7,0.0001
lfw,all,rgb,rgb/Koichi_Tanaka_0001.ppm,50.0,7.739e-7,0.0002
lfw,all,rgb,rgb/Koichiro_Matsuura_0001.ppm,54.3,7.260e-7,0.0002
lfw,all,rgb,rgb/Koji_Uehara_0001.ppm,53.0,7.910e-7,0.0001
lfw,all,rgb,rgb/Kong_Quan_0001.ppm,53.1,7.621e-7,0.0001
lfw,all,rgb,rgb/Kostya_Tszyu_0001.ppm,57.6,7.520e-7,0.0002
lfw,all,rgb,rgb/Kosuke_Kitajima_0001.ppm,55.7,7.223e-7,0.0002
lfw,all,rgb,rgb/Kosuke_Kitajima_0002.ppm,38.9,1.189e-6,0.0001
lfw,all,rgb,rgb/Krishna_Bhadur_Mahara_0001.ppm,65.0,6.474e-7,0.0001
lfw,all,rgb,rgb/Kristanna_Loken_0001.ppm,59.6,6.585e-7,0.0001
lfw,all,rgb,rgb/Kristanna_Loken_0002.ppm,63.9,7.414e-7,0.0001
lfw,all,rgb,rgb/Kristanna_Loken_0003.ppm,65.7,7.171e-7,0.0002
lfw,all,rgb,rgb/Kristanna_Loken_0004.ppm,62.5,6.800e-7,0.0001
lfw,all,rgb,rgb/Kristanna_Loken_0005.ppm,58.6,6.971e-7,0.0002
lfw,all,rgb,rgb/Kristen_Breitweiser_0001.ppm,57.6,7.363e-7,0.0001
lfw,all,rgb,rgb/Kristen_Breitweiser_0002.ppm,55.4,6.730e-7,0.0001
lfw,all,rgb,rgb/Kristen_Breitweiser_0003.ppm,54.9,7.312e-7,0.0002
lfw,all,rgb,rgb/Kristen_Rivera_0001.ppm,62.1,6.272e-7,0.0001
lfw,all,rgb,rgb/Kristin_Chenoweth_0001.ppm,55.9,7.987e-7,0.0001
lfw,all,rgb,rgb/Kristin_Davis_0001.ppm,62.1,7.026e-7,0.0001
lfw,all,rgb,rgb/Kristin_Davis_0002.ppm,59.5,7.484e-7,0.0002
lfw,all,rgb,rgb/Kristin_Davis_0003.ppm,62.0,6.664e-7,0.0001
lfw,all,rgb,rgb/Kristin_Scott_0001.ppm,43.7,9.336e-7,0.0001
lfw,all,rgb,rgb/Kristin_Scott_Thomas_0001.ppm,67.4,6.088e-7,0.0001
lfw,all,rgb,rgb/Kristy_Curry_0001.ppm,46.1,6.587e-7,0.0001
lfw,all,rgb,rgb/Kultida_Woods_0001.ppm,72.0,5.294e-7,0.0001
lfw,all,rgb,rgb/Kurt_Budke_0001.ppm,54.8,7.481e-7,0.0002
lfw,all,rgb,rgb/Kurt_Busch_0001.ppm,55.3,6.495e-7,0.0001
lfw,all,rgb,rgb/Kurt_Busch_0002.ppm,56.2,7.930e-7,0.0002
lfw,all,rgb,rgb/Kurt_Hellstrom_0001.ppm,63.3,7.141e-7,0.0002
lfw,all,rgb,rgb/Kurt_Russell_0001.ppm,59.9,7.433e-7,0.0001
lfw,all,rgb,rgb/Kurt_Russell_0002.ppm,62.8,6.996e-7,0.0001
lfw,all,rgb,rgb/Kurt_Schottenheimer_0001.ppm,52.3,7.385e-7,0.0001
lfw,all,rgb,rgb/Kurt_Suzuki_0001.ppm,63.3,6.419e-7,0.0002
lfw,all,rgb,rgb/Kurt_Tanabe_0001.ppm,58.8,5.450e-7,0.0001
lfw,all,rgb,rgb/Kurt_Thomas_0001.ppm,52.4,7.373e-7,0.0001
lfw,all,rgb,rgb/Kurt_Warner_0001.ppm,54.2,7.563e-7,0.0001
lfw,all,rgb,rgb/Kurt_Warner_0002.ppm,59.2,7.408e-7,0.0001
lfw,all,rgb,rgb/Kurt_Warner_0003.ppm,52.1,8.101e-7,0.0002
lfw,all,rgb,rgb/Kurt_Warner_0004.ppm,55.9,6.712e-7,0.0001
lfw,all,rgb,rgb/Kurt_Warner_0005.ppm,60.0,7.647e-7,0.0002
lfw,all,rgb,rgb/Kwame_Kilpatrick_0001.ppm,60.5,7.285e-7,0.0002
lfw,all,rgb,rgb/Kweisi_Mfume_0001.ppm,62.0,6.927e-7,0.0001
lfw,all,rgb,rgb/Kwon_Yang-sook_0001.ppm,56.7,7.222e-7,0.0001
lfw,all,rgb,rgb/Kwon_Yang-sook_0002.ppm,53.6,6.909e-7,0.0001
lfw,all,rgb,rgb/Kwon_Yang-sook_0003.ppm,55.0,7.154e-7,0.0001
lfw,all,rgb,rgb/Kwon_Young-gil_0001.ppm,56.9,7.285e-7,0.0002
lfw,all,rgb,rgb/Kyle_McLaren_0001.ppm,60.2,6.884e-7,0.0002
lfw,all,rgb,rgb/Kyle_Shewfelt_0001.ppm,60.8,7.360e-7,0.0001
lfw,all,rgb,rgb/Kyoko_Nakayama_0001.ppm,56.1,6.943e-7,0.0001
lfw,all,rgb,rgb/Kyra_Sedgwick_0001.ppm,55.0,7.137e-7,0.0002
lfw,all,rgb,rgb/LK_Advani_0001.ppm,42.1,1.082e-6,0.0001
lfw,all,rgb,rgb/LK_Advani_0002.ppm,61.3,8.595e-7,0.0002
lfw,all,rgb,rgb/LK_Advani_0003.ppm,48.7,7.120e-7,0.0001
lfw,all,rgb,rgb/Lachlan_Murdoch_0001.ppm,58.6,6.681e-7,0.0002
lfw,all,rgb,rgb/Laila_Ali_0001.ppm,62.5,6.463e-7,0.0001
lfw,all,rgb,rgb/Laila_Ali_0002.ppm,59.1,7.278e-7,0.0002
lfw,all,rgb,rgb/Laila_Ali_0003.ppm,63.5,7.002e-7,0.0002
lfw,all,rgb,rgb/Lana_Clarkson_0001.ppm,64.4,7.944e-7,0.0002
lfw,all,rgb,rgb/Lana_Clarkson_0002.ppm,69.0,6.079e-7,0.0001
lfw,all,rgb,rgb/Lance_Armstrong_0001.ppm,55.6,7.890e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0002.ppm,60.4,7.180e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0003.ppm,64.9,7.289e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0004.ppm,59.5,7.708e-7,0.0001
lfw,all,rgb,rgb/Lance_Armstrong_0005.ppm,65.3,6.638e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0006.ppm,59.6,7.391e-7,0.0001
lfw,all,rgb,rgb/Lance_Armstrong_0007.ppm,66.2,6.370e-7,0.0001
lfw,all,rgb,rgb/Lance_Armstrong_0008.ppm,62.7,6.036e-7,0.0001
lfw,all,rgb,rgb/Lance_Armstrong_0009.ppm,65.0,7.103e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0010.ppm,50.3,7.878e-7,0.0001
lfw,all,rgb,rgb/Lance_Armstrong_0011.ppm,62.3,6.604e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0012.ppm,68.1,7.037e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0013.ppm,62.4,6.533e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0014.ppm,66.8,6.362e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0015.ppm,94.4,6.397e-7,0.0002
lfw,all,rgb,rgb/Lance_Armstrong_0016.ppm,62.9,6.651e-7,0.0001
lfw,all,rgb,rgb/Lance_Armstrong_0017.ppm,57.1,7.398e-7,0.0001
lfw,all,rgb,rgb/Lance_Armstrong_0018.ppm,59.6,7.640e-7,0.0002
lfw,all,rgb,rgb/Lance_Bass_0001.ppm,53.7,7.645e-7,0.0002
lfw,all,rgb,rgb/Lance_Bass_0002.ppm,55.6,7.528e-7,0.0002
lfw,all,rgb,rgb/Lance_Bass_0003.ppm,50.5,7.798e-7,0.0001
lfw,all,rgb,rgb/Lance_Bass_0004.ppm,49.4,8.799e-7,0.0002
lfw,all,rgb,rgb/Lance_Bass_0005.ppm,52.0,7.470e-7,0.0001
lfw,all,rgb,rgb/Landon_Donovan_0001.ppm,59.2,7.582e-7,0.0002
lfw,all,rgb,rgb/Lane_Bryant_0001.ppm,59.9,6.847e-7,0.0002
lfw,all,rgb,rgb/Lane_Odom_0001.ppm,61.9,7.357e-7,0.0002
lfw,all,rgb,rgb/Lara_Logan_0001.ppm,59.8,7.169e-7,0.0001
lfw,all,rgb,rgb/Larenz_Tate_0001.ppm,58.7,7.312e-7,0.0001
lfw,all,rgb,rgb/Larry_Anderson_0001.ppm,70.4,7.250e-7,0.0002
lfw,all,rgb,rgb/Larry_Beinfest_0001.ppm,61.1,7.462e-7,0.0002
lfw,all,rgb,rgb/Larry_Bowa_0001.ppm,59.0,7.152e-7,0.0002
lfw,all,rgb,rgb/Larry_Bowa_0002.ppm,57.0,7.267e-7,0.0002
lfw,all,rgb,rgb/Larry_Brown_0001.ppm,56.2,7.590e-7,0.0002
lfw,all,rgb,rgb/Larry_Brown_0002.ppm,56.7,8.110e-7,0.0001
lfw,all,rgb,rgb/Larry_Brown_0003.ppm,51.1,9.391e-7,0.0002
lfw,all,rgb,rgb/Larry_Brown_0004.ppm,52.3,7.702e-7,0.0002
lfw,all,rgb,rgb/Larry_Brown_0005.ppm,45.9,8.928e-7,0.0001
lfw,all,rgb,rgb/Larry_Brown_0006.ppm,53.8,7.927e-7,0.0002
lfw,all,rgb,rgb/Larry_Brown_0007.ppm,52.1,8.314e-7,0.0001
lfw,all,rgb,rgb/Larry_Campbell_0001.ppm,62.8,6.518e-7,0.0001
lfw,all,rgb,rgb/Larry_Coker_0001.ppm,60.9,7.533e-7,0.0002
lfw,all,rgb,rgb/Larry_Coker_0002.ppm,57.6,7.959e-7,0.0002
lfw,all,rgb,rgb/Larry_Coker_0003.ppm,58.0,8.409e-7,0.0002
lfw,all,rgb,rgb/Larry_Coker_0004.ppm,55.6,8.248e-7,0.0001
lfw,all,rgb,rgb/Larry_Donald_0001.ppm,63.5,6.545e-7,0.0001
lfw,all,rgb,rgb/Larry_Ellison_0001.ppm,61.7,8.138e-7,0.0002
lfw,all,rgb,rgb/Larry_Ellison_0002.ppm,55.7,9.326e-7,0.0002
lfw,all,rgb,rgb/Larry_Ellison_0003.ppm,61.3,8.352e-7,0.0002
lfw,all,rgb,rgb/Larry_Eustachy_0001.ppm,56.5,8.078e-7,0.0002
lfw,all,rgb,rgb/Larry_Flynt_0001.ppm,61.3,7.191e-7,0.0001
lfw,all,rgb,rgb/Larry_Greene_0001.ppm,57.8,6.843e-7,0.0001
lfw,all,rgb,rgb/Larry_Hagman_0001.ppm,62.0,8.199e-7,0.0002
lfw,all,rgb,rgb/Larry_Hahn_0001.ppm,59.0,5.558e-7,0.0001
lfw,all,rgb,rgb/Larry_Harris_0001.ppm,53.3,8.763e-7,0.0002
lfw,all,rgb,rgb/Larry_Johnson_0001.ppm,62.7,6.400e-7,0.0002
lfw,all,rgb,rgb/Larry_Johnson_0002.ppm,57.1,6.468e-7,0.0002
lfw,all,rgb,rgb/Larry_Lindsey_0001.ppm,58.0,7.475e-7,0.0001
lfw,all,rgb,rgb/Larry_Lindsey_0002.ppm,62.9,7.388e-7,0.0002
lfw,all,rgb,rgb/Larry_Lucchino_0001.ppm,54.8,8.126e-7,0.0002
lfw,all,rgb,rgb/Larry_Lucchino_0002.ppm,54.9,7.206e-7,0.0001
lfw,all,rgb,rgb/Larry_Nichols_0001.ppm,56.2,6.835e-7,0.0001
lfw,all,rgb,rgb/Larry_Pleau_0001.ppm,57.7,7.772e-7,0.0001
lfw,all,rgb,rgb/Larry_Ralston_0001.ppm,51.1,8.992e-7,0.0002
lfw,all,rgb,rgb/Larry_Tanenbaum_0001.ppm,55.5,8.550e-7,0.0002
lfw,all,rgb,rgb/Larry_Templeton_0001.ppm,60.6,6.732e-7,0.0001
lfw,all,rgb,rgb/Larry_Thompson_0001.ppm,57.3,7.097e-7,0.0001
lfw,all,rgb,rgb/Larry_Thompson_0002.ppm,58.5,7.408e-7,0.0002
lfw,all,rgb,rgb/Larry_Thompson_0003.ppm,61.6,7.214e-7,0.0002
lfw,all,rgb,rgb/Larry_Thompson_0004.ppm,63.3,7.468e-7,0.0002
lfw,all,rgb,rgb/Larry_Wilmore_0001.ppm,66.2,7.857e-7,0.0002
lfw,all,rgb,rgb/Lars_Burgsmuller_0001.ppm,60.9,8.344e-7,0.0002
lfw,all,rgb,rgb/Lars_Von_Trier_0001.ppm,58.3,7.192e-7,0.0001
lfw,all,rgb,rgb/Lars_Von_Trier_0002.ppm,54.9,8.397e-7,0.0002
lfw,all,rgb,rgb/Lars_Von_Trier_0003.ppm,53.0,8.830e-7,0.0002
lfw,all,rgb,rgb/Laszlo_Kovacs_0001.ppm,69.3,8.141e-7,0.0002
lfw,all,rgb,rgb/Latrell_Sprewell_0001.ppm,59.7,7.380e-7,0.0002
lfw,all,rgb,rgb/Latrell_Sprewell_0002.ppm,64.1,6.638e-7,0.0001
lfw,all,rgb,rgb/Laura_Bozzo_0001.ppm,49.6,7.071e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0001.ppm,64.5,6.875e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0002.ppm,52.8,8.762e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0003.ppm,63.3,6.186e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0004.ppm,48.0,6.767e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0005.ppm,60.9,7.108e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0006.ppm,59.1,6.730e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0007.ppm,61.8,6.082e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0008.ppm,55.5,6.796e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0009.ppm,63.1,6.471e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0010.ppm,59.7,7.959e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0011.ppm,44.5,9.073e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0012.ppm,59.9,6.441e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0013.ppm,60.5,6.570e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0014.ppm,57.5,6.968e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0015.ppm,61.8,6.674e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0016.ppm,61.5,6.072e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0017.ppm,59.5,6.741e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0018.ppm,66.0,6.519e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0019.ppm,59.5,7.457e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0020.ppm,63.6,7.486e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0021.ppm,61.1,6.905e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0022.ppm,61.9,7.110e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0023.ppm,61.7,6.667e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0024.ppm,61.9,7.269e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0025.ppm,63.2,6.716e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0026.ppm,55.1,7.334e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0027.ppm,59.2,6.545e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0028.ppm,53.3,7.889e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0029.ppm,61.5,6.035e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0030.ppm,62.2,7.677e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0031.ppm,60.6,6.603e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0032.ppm,56.9,7.501e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0033.ppm,60.1,6.741e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0034.ppm,62.7,6.080e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0035.ppm,57.3,6.987e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0036.ppm,58.1,6.668e-7,0.0002
lfw,all,rgb,rgb/Laura_Bush_0037.ppm,52.4,7.702e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0038.ppm,60.9,6.808e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0039.ppm,58.6,6.796e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0040.ppm,58.6,6.663e-7,0.0001
lfw,all,rgb,rgb/Laura_Bush_0041.ppm,69.2,5.635e-7,0.0002
lfw,all,rgb,rgb/Laura_Elena_Harring_0001.ppm,61.6,6.924e-7,0.0002
lfw,all,rgb,rgb/Laura_Flessel_0001.ppm,58.1,7.151e-7,0.0001
lfw,all,rgb,rgb/Laura_Gobai_0001.ppm,54.3,7.202e-7,0.0001
lfw,all,rgb,rgb/Laura_Hernandez_0001.ppm,55.5,6.416e-7,0.0001
lfw,all,rgb,rgb/Laura_Hernandez_0002.ppm,57.6,7.308e-7,0.0001
lfw,all,rgb,rgb/Laura_Linney_0001.ppm,58.3,7.608e-7,0.0002
lfw,all,rgb,rgb/Laura_Linney_0002.ppm,60.1,7.680e-7,0.0002
lfw,all,rgb,rgb/Laura_Linney_0003.ppm,59.5,7.368e-7,0.0001
lfw,all,rgb,rgb/Laura_Linney_0004.ppm,59.4,6.870e-7,0.0001
lfw,all,rgb,rgb/Laura_Marlow_0001.ppm,63.0,7.013e-7,0.0001
lfw,all,rgb,rgb/Laura_Morante_0001.ppm,60.6,6.758e-7,0.0001
lfw,all,rgb,rgb/Laura_Pausini_0001.ppm,61.3,6.483e-7,0.0001
lfw,all,rgb,rgb/Laura_Romero_0001.ppm,44.3,1.034e-6,0.0001
lfw,all,rgb,rgb/Laura_Schlessinger_0001.ppm,60.0,7.894e-7,0.0002
lfw,all,rgb,rgb/Laura_Ziskin_0001.ppm,58.6,7.109e-7,0.0001
lfw,all,rgb,rgb/Laurel_Clark_0001.ppm,62.4,8.471e-7,0.0002
lfw,all,rgb,rgb/Lauren_Hutton_0001.ppm,57.5,6.978e-7,0.0002
lfw,all,rgb,rgb/Lauren_Hutton_0002.ppm,53.0,7.743e-7,0.0002
lfw,all,rgb,rgb/Lauren_Killian_0001.ppm,55.8,7.201e-7,0.0001
lfw,all,rgb,rgb/Lauren_Killian_0002.ppm,60.0,7.173e-7,0.0002
lfw,all,rgb,rgb/Laurence_Fishburne_0001.ppm,58.0,6.259e-7,0.0001
lfw,all,rgb,rgb/Laurence_Tribe_0001.ppm,56.3,7.409e-7,0.0001
lfw,all,rgb,rgb/Laurent_Gbagbo_0001.ppm,60.7,6.757e-7,0.0002
lfw,all,rgb,rgb/Laurent_Gbagbo_0002.ppm,78.6,6.548e-7,0.0002
lfw,all,rgb,rgb/Laurent_Jalabert_0001.ppm,51.7,6.480e-7,0.0001
lfw,all,rgb,rgb/Laurent_Jalabert_0002.ppm,65.7,7.222e-7,0.0001
lfw,all,rgb,rgb/Laurent_Woulzy_0001.ppm,55.0,6.967e-7,0.0001
lfw,all,rgb,rgb/Laurie_Chan_0001.ppm,62.2,7.264e-7,0.0002
lfw,all,rgb,rgb/Laurie_Hobbs_0001.ppm,57.0,7.878e-7,0.0001
